(X342 NO NO NO SI VACIO $$$ SI SI FRANCES 10-30 NO) 
(X343 SI SI SI NO LLENO $$ NO NO FRANCES >60 NO) 
(X344 NO SI NO SI LLENO $$ NO SI ITALIANO 0-10 SI) 
(X345 NO SI SI NO ALGUNOS $$ SI NO TAILANDES 10-30 SI) 
(X346 SI NO SI SI ALGUNOS $$$ SI NO HAMBURGUESERIA 30-60 SI) 
(X347 SI NO SI SI ALGUNOS $ NO NO TAILANDES >60 SI) 
(X348 NO SI SI NO ALGUNOS $$$ NO SI TAILANDES >60 SI) 
(X349 NO SI SI NO LLENO $$ NO NO TAILANDES 30-60 NO) 
(X350 SI SI SI SI ALGUNOS $ SI SI HAMBURGUESERIA 30-60 SI) 
(X351 SI SI SI SI ALGUNOS $$ SI NO TAILANDES 30-60 SI) 
(X352 SI NO NO SI ALGUNOS $$ SI SI ITALIANO 10-30 SI) 
(X353 SI NO NO NO VACIO $ NO NO HAMBURGUESERIA 0-10 NO) 
(X354 SI SI NO NO ALGUNOS $ NO SI ITALIANO 30-60 SI) 
(X355 SI SI NO NO ALGUNOS $$ NO NO FRANCES >60 SI) 
(X356 NO SI SI NO LLENO $ NO NO TAILANDES 10-30 SI) 
(X357 NO SI NO SI ALGUNOS $$ SI SI TAILANDES 10-30 SI) 
(X358 NO NO SI SI VACIO $$$ NO NO TAILANDES 10-30 NO) 
(X359 NO NO NO NO VACIO $ SI NO HAMBURGUESERIA 10-30 NO) 
(X360 SI NO SI SI ALGUNOS $$ SI SI ITALIANO 30-60 SI) 
(X361 NO NO SI NO ALGUNOS $$ SI SI ITALIANO >60 SI) 
(X362 NO NO NO NO ALGUNOS $$$ NO SI TAILANDES >60 SI) 
(X363 SI SI SI NO ALGUNOS $ SI SI FRANCES 30-60 SI) 
(X364 SI NO NO SI LLENO $ NO NO FRANCES 10-30 NO) 
(X365 SI SI NO NO VACIO $$$ NO NO TAILANDES 0-10 NO) 
(X366 NO NO SI SI ALGUNOS $$ SI NO HAMBURGUESERIA 10-30 SI) 
(X367 SI NO NO NO ALGUNOS $ NO SI TAILANDES 0-10 SI) 
(X368 NO NO NO SI VACIO $$ SI NO HAMBURGUESERIA >60 NO) 
(X369 SI NO SI NO ALGUNOS $$ SI NO HAMBURGUESERIA >60 SI) 
(X370 SI NO NO NO ALGUNOS $ SI NO ITALIANO >60 SI) 
(X371 SI NO SI SI ALGUNOS $ NO NO TAILANDES >60 SI) 
(X372 NO NO NO NO VACIO $$$ NO NO ITALIANO >60 NO) 
(X373 NO NO SI SI VACIO $$ NO NO FRANCES 0-10 NO) 
(X374 NO SI NO NO VACIO $ SI NO ITALIANO 10-30 NO) 
(X375 SI SI SI NO LLENO $$$ SI SI TAILANDES 0-10 SI) 
(X376 SI SI NO SI LLENO $$$ NO NO HAMBURGUESERIA 0-10 SI) 
(X377 SI SI NO SI LLENO $$ NO NO FRANCES 30-60 SI) 
(X378 SI NO SI SI LLENO $$ NO SI FRANCES >60 NO) 
(X379 SI NO SI NO LLENO $$ SI SI TAILANDES 30-60 NO) 
(X380 NO SI SI NO ALGUNOS $$ SI NO TAILANDES >60 SI) 
(X381 SI SI NO NO VACIO $$$ SI SI TAILANDES >60 NO) 
(X382 NO NO SI SI ALGUNOS $$$ SI NO FRANCES 0-10 SI) 
(X383 SI NO NO NO VACIO $$$ NO SI FRANCES 30-60 NO) 
(X384 SI SI NO SI ALGUNOS $$ SI SI TAILANDES >60 SI) 
(X385 SI SI SI SI ALGUNOS $ SI NO ITALIANO 10-30 SI) 
(X386 NO NO SI SI LLENO $ SI NO FRANCES 30-60 NO) 
(X387 SI SI SI SI ALGUNOS $$ SI NO TAILANDES >60 SI) 
(X388 NO SI SI NO VACIO $$$ SI NO TAILANDES 10-30 NO) 
(X389 SI NO NO NO LLENO $$ SI NO HAMBURGUESERIA 0-10 SI) 
(X390 NO SI SI SI ALGUNOS $ NO SI ITALIANO 0-10 SI) 
(X391 SI NO NO SI LLENO $$ SI SI HAMBURGUESERIA 30-60 SI) 
(X392 SI NO SI NO ALGUNOS $ SI SI TAILANDES >60 SI) 
(X393 SI SI NO NO ALGUNOS $$$ NO SI TAILANDES >60 SI) 
(X394 NO SI NO NO LLENO $$ NO SI FRANCES >60 NO) 
(X395 SI SI NO SI VACIO $$$ SI NO TAILANDES >60 NO) 
(X396 NO SI NO NO ALGUNOS $ NO SI HAMBURGUESERIA 30-60 SI) 
(X397 NO SI SI SI VACIO $$$ NO NO HAMBURGUESERIA 0-10 NO) 
(X398 SI NO NO NO ALGUNOS $$$ NO NO ITALIANO >60 SI) 
(X399 NO NO SI NO LLENO $$ NO SI ITALIANO 30-60 NO) 
(X400 SI NO SI SI ALGUNOS $ NO NO HAMBURGUESERIA 10-30 SI) 
(X401 NO SI NO NO LLENO $$ NO SI HAMBURGUESERIA 10-30 SI) 
(X402 SI NO SI NO VACIO $$ NO NO FRANCES 0-10 NO) 
(X403 SI SI SI SI VACIO $$$ SI SI HAMBURGUESERIA 10-30 NO) 
(X404 NO SI NO NO VACIO $$$ NO SI HAMBURGUESERIA 30-60 NO) 
(X405 NO SI NO SI LLENO $$ NO NO FRANCES 0-10 SI) 
(X406 NO SI SI NO LLENO $$$ SI SI FRANCES 0-10 SI) 
(X407 NO NO NO SI VACIO $$ NO SI ITALIANO 30-60 NO) 
(X408 NO SI SI SI LLENO $$ NO NO ITALIANO >60 NO) 
(X409 SI SI NO SI LLENO $$$ SI NO ITALIANO 30-60 SI) 
(X410 SI SI SI SI ALGUNOS $$$ NO NO HAMBURGUESERIA 30-60 SI) 
(X411 NO SI NO SI ALGUNOS $$$ NO SI HAMBURGUESERIA >60 SI) 
(X412 NO NO NO NO VACIO $ SI NO TAILANDES 30-60 NO) 
(X413 NO SI NO SI ALGUNOS $$$ SI NO FRANCES 30-60 SI) 
(X414 SI SI SI SI VACIO $$$ NO SI FRANCES 0-10 NO) 
(X415 NO SI SI SI ALGUNOS $$ NO SI HAMBURGUESERIA >60 SI) 
(X416 NO NO NO NO LLENO $$ SI NO HAMBURGUESERIA 10-30 SI) 
(X417 NO NO NO SI VACIO $$ SI SI ITALIANO 10-30 NO) 
(X418 NO SI NO NO VACIO $ NO NO HAMBURGUESERIA 0-10 NO) 
(X419 SI SI NO SI ALGUNOS $$ NO SI FRANCES 0-10 SI) 
(X420 NO NO SI NO VACIO $$$ SI SI HAMBURGUESERIA 30-60 NO) 
(X421 SI SI SI SI LLENO $$$ NO NO FRANCES 0-10 SI) 
(X422 SI NO SI NO LLENO $ NO NO FRANCES 10-30 NO) 
(X423 SI SI SI NO VACIO $$ NO NO TAILANDES 10-30 NO) 
(X424 SI SI SI SI VACIO $ SI SI TAILANDES 10-30 NO) 
(X425 NO NO SI NO ALGUNOS $ NO SI ITALIANO >60 SI) 
(X426 SI NO NO NO ALGUNOS $ NO NO ITALIANO 30-60 SI) 
(X427 NO NO NO SI VACIO $$ NO SI ITALIANO 10-30 NO) 
(X428 SI SI NO SI VACIO $$ NO SI ITALIANO 30-60 NO) 
(X429 NO NO SI SI LLENO $$$ NO SI ITALIANO 0-10 SI) 
(X430 NO SI SI SI ALGUNOS $$ SI NO TAILANDES 30-60 SI) 
(X431 NO NO NO NO VACIO $$ NO SI HAMBURGUESERIA 10-30 NO) 
(X432 SI SI NO SI LLENO $$ SI NO TAILANDES 0-10 SI) 
(X433 NO SI SI NO LLENO $$$ NO NO HAMBURGUESERIA >60 NO) 
(X434 NO NO NO SI VACIO $$$ NO NO HAMBURGUESERIA 10-30 NO) 
(X435 NO SI SI SI LLENO $$$ SI NO TAILANDES 30-60 NO) 
(X436 SI NO NO NO VACIO $ NO NO TAILANDES >60 NO) 
(X437 NO SI SI SI VACIO $$ SI SI HAMBURGUESERIA 10-30 NO) 
(X438 SI NO NO NO ALGUNOS $$$ NO SI ITALIANO >60 SI) 
(X439 NO NO NO NO ALGUNOS $$$ NO NO HAMBURGUESERIA >60 SI) 
(X440 NO NO NO SI LLENO $$ SI NO TAILANDES >60 NO) 
(X441 NO SI SI SI VACIO $ SI SI ITALIANO 30-60 NO) 
(X442 SI NO NO NO LLENO $ NO NO FRANCES 10-30 NO) 
(X443 SI NO NO NO VACIO $$$ NO SI HAMBURGUESERIA 30-60 NO) 
(X444 NO NO NO NO LLENO $$$ NO NO HAMBURGUESERIA 30-60 NO) 
(X445 NO SI NO NO LLENO $$$ SI NO HAMBURGUESERIA 10-30 SI) 
(X446 SI SI SI SI VACIO $ SI NO HAMBURGUESERIA >60 NO) 
(X447 NO SI SI SI ALGUNOS $$$ SI NO FRANCES 10-30 SI) 
(X448 NO NO NO SI VACIO $$ NO NO HAMBURGUESERIA 30-60 NO) 
(X449 SI NO NO NO LLENO $$$ SI NO ITALIANO 30-60 NO) 
(X450 SI SI SI SI ALGUNOS $$ NO SI ITALIANO 10-30 SI) 
(X451 SI SI SI SI VACIO $ SI NO HAMBURGUESERIA 0-10 NO) 
(X452 NO SI NO NO LLENO $$$ NO SI ITALIANO 10-30 SI) 
(X453 NO SI SI SI ALGUNOS $$$ SI SI ITALIANO 30-60 SI) 
(X454 NO NO NO NO LLENO $$$ SI NO HAMBURGUESERIA 30-60 SI) 
(X455 SI SI NO NO LLENO $ SI SI TAILANDES 10-30 SI) 
(X456 NO NO NO NO ALGUNOS $ SI NO TAILANDES 0-10 SI) 
(X457 SI SI NO SI ALGUNOS $$$ SI NO ITALIANO >60 SI) 
(X458 SI SI NO NO VACIO $$ NO SI ITALIANO >60 NO) 
(X459 SI NO SI SI LLENO $$$ SI SI ITALIANO 10-30 NO) 
(X460 SI SI NO SI ALGUNOS $$$ NO NO TAILANDES >60 SI) 
(X461 SI SI SI SI LLENO $ NO NO FRANCES 30-60 SI) 
(X462 SI SI SI SI ALGUNOS $$ SI NO FRANCES 10-30 SI) 
(X463 SI NO NO SI VACIO $ NO SI HAMBURGUESERIA 30-60 NO) 
(X464 SI SI NO SI LLENO $$$ NO NO HAMBURGUESERIA 0-10 SI) 
(X465 NO SI SI NO ALGUNOS $ NO SI TAILANDES >60 SI) 
(X466 SI SI NO NO LLENO $ SI SI FRANCES 30-60 SI) 
(X467 NO SI NO SI VACIO $$ SI NO TAILANDES 10-30 NO) 
(X468 SI SI NO SI VACIO $ NO SI TAILANDES >60 NO) 
(X469 SI NO SI NO VACIO $ SI NO FRANCES 0-10 NO) 
(X470 NO SI NO SI LLENO $$ SI SI ITALIANO 10-30 SI) 
(X471 SI NO SI NO LLENO $$ SI NO ITALIANO 10-30 NO) 
(X472 NO NO SI SI ALGUNOS $ NO SI FRANCES 10-30 SI) 
(X473 NO SI SI NO LLENO $$$ SI NO FRANCES 0-10 SI) 
(X474 SI SI SI NO VACIO $$$ SI NO TAILANDES >60 NO) 
(X475 NO NO NO NO LLENO $$$ NO NO ITALIANO 30-60 NO) 
(X476 SI SI NO NO LLENO $ SI SI ITALIANO 10-30 SI) 
(X477 SI SI NO SI VACIO $ SI NO FRANCES >60 NO) 
(X478 NO NO NO SI VACIO $ NO SI HAMBURGUESERIA >60 NO) 
(X479 NO NO NO SI LLENO $$ NO NO FRANCES >60 NO) 
(X480 SI NO NO SI ALGUNOS $$ SI NO HAMBURGUESERIA 30-60 SI) 
(X481 SI SI SI NO ALGUNOS $$ NO SI HAMBURGUESERIA 30-60 SI) 
(X482 NO NO NO NO VACIO $$$ NO NO HAMBURGUESERIA 0-10 NO) 
(X483 NO SI SI NO VACIO $$$ NO NO FRANCES >60 NO) 
(X484 SI NO NO SI LLENO $$ SI SI HAMBURGUESERIA >60 NO) 
(X485 SI SI SI NO VACIO $$ SI NO ITALIANO >60 NO) 
(X486 SI SI SI SI ALGUNOS $$$ NO SI TAILANDES 10-30 SI) 
(X487 SI SI SI NO ALGUNOS $$ NO SI FRANCES 30-60 SI) 
(X488 NO SI NO SI LLENO $ SI SI FRANCES >60 NO) 
(X489 NO NO SI NO LLENO $$ SI SI TAILANDES 0-10 SI) 
(X490 SI SI SI SI VACIO $$$ NO SI TAILANDES 30-60 NO) 
(X491 NO SI NO NO LLENO $$ SI SI HAMBURGUESERIA >60 SI) 
(X492 NO SI NO NO VACIO $$$ NO SI TAILANDES >60 NO) 
(X493 SI NO SI SI VACIO $ NO SI ITALIANO 0-10 NO) 
(X494 SI NO SI NO LLENO $$$ SI NO ITALIANO >60 NO) 
(X495 SI NO SI SI VACIO $ SI NO HAMBURGUESERIA 30-60 NO) 
(X496 SI NO SI NO ALGUNOS $$$ SI SI HAMBURGUESERIA 10-30 SI) 
(X497 SI NO NO SI VACIO $$ SI SI HAMBURGUESERIA >60 NO) 
(X498 SI SI NO NO VACIO $$$ NO NO FRANCES 30-60 NO) 
(X499 NO SI NO NO ALGUNOS $$$ SI NO HAMBURGUESERIA >60 SI) 
(X500 NO SI SI NO ALGUNOS $ NO NO HAMBURGUESERIA 30-60 SI) 
*
